,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.055,SCH_GPAC,nursery,0.2,0.6831346101502488,0.11686538984975131,0.2,0.656,0.145
0,SVC,50,0.202,SCH_DyS,nursery,0.2,0.6831346101502488,0.11686538984975131,0.201,0.783,0.016
0,SVC,50,0.006,SCH_CC,nursery,0.2,0.6831346101502488,0.11686538984975131,0.2,0.68,0.12
0,SVC,50,0.694,SCH_MS,nursery,0.2,0.6831346101502488,0.11686538984975131,0.526,0.336,0.138
0,SVC,50,0.107,SCH_EM,nursery,0.2,0.6831346101502488,0.11686538984975131,0.199,0.63,0.17
0,SVC,50,0.475,DySyn,nursery,0.2,0.5746535607248247,0.2253464392751755,0.333,0.337,0.33
0,SVC,50,0.109,DyS,nursery,0.2,0.5746535607248247,0.2253464392751755,0.2,0.52,0.28
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.5746535607248247,0.2253464392751755,1.0,0.0,0.0
0,SVC,50,0.041,SCH_AC,nursery,0.2,0.5746535607248247,0.2253464392751755,0.196,0.558,0.246
0,SVC,50,0.097,SCH_GPAC,nursery,0.2,0.5746535607248247,0.2253464392751755,0.199,0.527,0.274
0,SVC,50,0.43,SCH_DyS,nursery,0.2,0.5746535607248247,0.2253464392751755,0.155,0.404,0.44
0,SVC,50,0.109,SCH_CC,nursery,0.2,0.5746535607248247,0.2253464392751755,0.2,0.52,0.28
0,SVC,50,0.602,SCH_MS,nursery,0.2,0.5746535607248247,0.2253464392751755,0.498,0.273,0.228
0,SVC,50,0.097,SCH_EM,nursery,0.2,0.5746535607248247,0.2253464392751755,0.198,0.528,0.274
0,SVC,50,0.471,DySyn,nursery,0.2,0.5864409580425277,0.21355904195747227,0.354,0.351,0.295
0,SVC,50,0.334,DyS,nursery,0.2,0.5864409580425277,0.21355904195747227,0.233,0.721,0.047
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.5864409580425277,0.21355904195747227,1.0,0.0,0.0
0,SVC,50,0.035,SCH_AC,nursery,0.2,0.5864409580425277,0.21355904195747227,0.196,0.604,0.2
0,SVC,50,0.025,SCH_GPAC,nursery,0.2,0.5864409580425277,0.21355904195747227,0.2,0.599,0.201
0,SVC,50,0.097,SCH_DyS,nursery,0.2,0.5864409580425277,0.21355904195747227,0.173,0.635,0.192
0,SVC,50,0.067,SCH_CC,nursery,0.2,0.5864409580425277,0.21355904195747227,0.2,0.62,0.18
0,SVC,50,0.616,SCH_MS,nursery,0.2,0.5864409580425277,0.21355904195747227,0.508,0.305,0.187
0,SVC,50,0.048,SCH_EM,nursery,0.2,0.5864409580425277,0.21355904195747227,0.2,0.61,0.189
0,SVC,50,0.654,DySyn,nursery,0.2,0.5671756195533676,0.23282438044663253,0.384,0.24,0.376
0,SVC,50,0.384,DyS,nursery,0.2,0.5671756195533676,0.23282438044663253,0.278,0.375,0.347
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.5671756195533676,0.23282438044663253,1.0,0.0,0.0
0,SVC,50,0.026,SCH_AC,nursery,0.2,0.5671756195533676,0.23282438044663253,0.196,0.558,0.246
0,SVC,50,0.036,SCH_GPAC,nursery,0.2,0.5671756195533676,0.23282438044663253,0.2,0.549,0.251
0,SVC,50,0.053,SCH_DyS,nursery,0.2,0.5671756195533676,0.23282438044663253,0.173,0.575,0.251
0,SVC,50,0.054,SCH_CC,nursery,0.2,0.5671756195533676,0.23282438044663253,0.2,0.54,0.26
0,SVC,50,0.648,SCH_MS,nursery,0.2,0.5671756195533676,0.23282438044663253,0.524,0.291,0.185
0,SVC,50,0.048,SCH_EM,nursery,0.2,0.5671756195533676,0.23282438044663253,0.2,0.543,0.257
0,SVC,50,0.303,DySyn,nursery,0.2,0.3548571189795613,0.4451428810204388,0.352,0.341,0.308
0,SVC,50,0.253,DyS,nursery,0.2,0.3548571189795613,0.4451428810204388,0.19,0.238,0.571
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.3548571189795613,0.4451428810204388,1.0,0.0,0.0
0,SVC,50,0.152,SCH_AC,nursery,0.2,0.3548571189795613,0.4451428810204388,0.196,0.283,0.521
0,SVC,50,0.09,SCH_GPAC,nursery,0.2,0.3548571189795613,0.4451428810204388,0.2,0.31,0.49
0,SVC,50,0.389,SCH_DyS,nursery,0.2,0.3548571189795613,0.4451428810204388,0.172,0.189,0.64
0,SVC,50,0.11,SCH_CC,nursery,0.2,0.3548571189795613,0.4451428810204388,0.2,0.3,0.5
0,SVC,50,0.588,SCH_MS,nursery,0.2,0.3548571189795613,0.4451428810204388,0.494,0.247,0.259
0,SVC,50,0.134,SCH_EM,nursery,0.2,0.3548571189795613,0.4451428810204388,0.2,0.288,0.512
0,SVC,50,0.278,DySyn,nursery,0.2,0.39674271811056294,0.40325728188943705,0.339,0.332,0.329
0,SVC,50,0.247,DyS,nursery,0.2,0.39674271811056294,0.40325728188943705,0.267,0.453,0.28
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.39674271811056294,0.40325728188943705,1.0,0.0,0.0
